price,region,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options
1400,bakersfield,cottage/cabin,1400,2,2.0,0,1,1,0,0,1,laundry in bldg,carport
785,bakersfield,apartment,580,0,1.0,0,0,1,0,0,0,laundry on site,carport
1150,bakersfield,apartment,1200,2,1.5,0,0,0,0,0,0,w/d hookups,attached garage
1053,bakersfield,townhouse,900,2,1.0,1,1,1,0,0,0,w/d hookups,off-street parking
750,bakersfield,apartment,980,2,1.0,0,0,1,0,0,0,w/d hookups,detached garage
975,bakersfield,house,2129,5,1.5,1,1,1,0,0,0,na,na
1350,bakersfield,townhouse,1326,3,2.5,1,1,1,0,0,0,w/d hookups,attached garage
880,bakersfield,apartment,800,1,1.0,0,0,1,0,0,0,laundry on site,carport
880,bakersfield,apartment,800,1,1.0,0,0,1,0,0,0,laundry on site,carport
880,bakersfield,apartment,800,1,1.0,0,0,1,0,0,0,laundry on site,carport
880,bakersfield,apartment,800,1,1.0,0,0,1,0,0,0,laundry on site,carport
880,bakersfield,apartment,800,1,1.0,0,0,1,0,0,0,laundry on site,carport
1350,bakersfield,apartment,932,2,2.0,1,1,1,0,0,0,w/d in unit,na
1600,bakersfield,house,1500,4,2.0,0,1,1,0,0,1,w/d in unit,off-street parking
1250,bakersfield,house,2149,5,3.0,1,1,1,0,0,0,w/d hookups,attached garage
600,bakersfield,house,770,2,2.0,1,1,1,0,0,0,na,na
600,bakersfield,house,30,1,1.0,0,0,0,0,0,1,laundry in bldg,street parking
650,bakersfield,house,30,1,0.0,0,0,1,0,0,1,laundry in bldg,street parking
1500,bakersfield,apartment,1316,3,2.0,1,1,1,1,1,1,w/d in unit,attached garage
1075,bakersfield,house,1000,2,1.0,0,0,1,1,0,0,w/d hookups,na
1350,bakersfield,apartment,932,2,2.0,0,0,1,0,0,0,w/d in unit,na
950,bakersfield,house,1502,3,2.0,1,1,1,0,0,0,na,na
700,bakersfield,apartment,1235,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1290,bakersfield,apartment,937,2,2.0,0,0,1,0,0,0,w/d in unit,na
1350,bakersfield,apartment,932,2,2.0,1,1,1,0,0,0,w/d in unit,na
945,bakersfield,townhouse,887,2,1.0,0,0,1,0,0,0,laundry on site,carport
1195,bakersfield,apartment,1098,3,1.0,1,1,1,0,0,0,laundry on site,carport
1675,bakersfield,house,2203,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
550,bakersfield,house,625,3,3.0,1,1,1,0,0,0,na,na
600,bakersfield,house,600,1,1.0,1,1,1,0,0,0,na,na
1050,bakersfield,house,1000,2,1.0,1,1,1,0,0,0,na,na
1600,bakersfield,house,1437,3,2.0,0,0,1,0,0,0,na,na
1025,bakersfield,duplex,964,2,1.0,0,0,1,0,0,0,w/d hookups,carport
750,bakersfield,manufactured,780,3,1.5,1,1,0,0,0,0,laundry on site,off-street parking
1349,bakersfield,apartment,758,1,1.0,1,1,1,1,0,1,laundry on site,carport
1099,bakersfield,apartment,1032,2,1.5,1,1,1,1,0,0,laundry on site,carport
1249,bakersfield,apartment,1234,3,2.0,1,1,1,0,0,0,laundry on site,carport
915,bakersfield,apartment,700,1,1.0,0,0,1,0,0,0,laundry on site,na
1200,bakersfield,house,1200,2,1.0,0,0,0,0,0,0,w/d in unit,attached garage
1235,bakersfield,house,2025,4,2.5,0,1,1,0,0,0,na,na
1494,bakersfield,apartment,945,2,1.5,1,1,1,0,0,0,w/d in unit,na
775,bakersfield,apartment,459,0,1.0,0,0,1,0,0,0,laundry on site,carport
800,bakersfield,house,1712,3,2.0,1,1,1,0,0,0,w/d in unit,detached garage
950,bakersfield,apartment,750,2,1.0,1,1,1,0,0,0,laundry on site,carport
1320,bakersfield,apartment,1248,3,2.5,0,0,1,0,0,0,w/d hookups,attached garage
1025,bakersfield,apartment,948,2,1.0,1,1,1,0,0,0,laundry in bldg,attached garage
1155,bakersfield,condo,977,2,2.0,0,0,1,1,0,0,w/d hookups,attached garage
1800,bakersfield,apartment,1552,3,2.0,1,1,1,1,0,0,w/d in unit,attached garage
1000,bakersfield,apartment,960,2,2.0,0,0,1,0,0,1,w/d in unit,street parking
1800,chico,house,990,2,1.0,0,0,0,0,0,0,w/d hookups,off-street parking
1400,bakersfield,house,1609,3,2.0,1,1,1,0,0,0,na,na
1075,bakersfield,apartment,1050,2,1.0,1,1,1,0,0,0,laundry on site,carport
695,bakersfield,apartment,400,0,1.0,0,0,1,0,0,0,laundry on site,carport
895,bakersfield,apartment,800,2,1.0,0,0,1,0,0,0,laundry on site,carport
770,bakersfield,apartment,1025,3,2.0,0,0,1,1,0,0,laundry on site,off-street parking
1250,bakersfield,house,1200,3,1.0,0,0,0,0,0,0,w/d hookups,attached garage
1600,chico,house,1542,3,1.5,0,1,1,0,0,0,w/d hookups,off-street parking
1895,bakersfield,apartment,840,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
789,bakersfield,apartment,25,2,1.0,1,1,1,0,0,0,laundry on site,carport
1700,chico,house,1850,3,2.5,0,0,1,0,0,0,laundry on site,attached garage
1700,chico,apartment,860,3,0.0,1,1,1,0,0,0,w/d in unit,off-street parking
1300,chico,apartment,770,1,1.0,1,1,1,0,0,0,w/d in unit,street parking
1000,chico,apartment,800,2,1.0,0,0,0,0,0,0,laundry in bldg,na
2300,chico,apartment,1410,4,2.0,1,1,1,1,0,1,w/d in unit,off-street parking
1575,chico,duplex,1400,2,2.0,0,0,0,0,0,0,w/d hookups,attached garage
1650,chico,apartment,1082,3,2.0,0,0,1,0,0,0,w/d in unit,off-street parking
2300,chico,apartment,1410,4,2.0,1,1,1,1,0,1,w/d in unit,off-street parking
1010,chico,apartment,948,2,1.0,1,1,0,1,0,0,w/d in unit,carport
1500,chico,apartment,1314,3,2.0,0,0,1,0,0,0,na,na
1800,chico,house,1407,4,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1625,chico,apartment,1251,3,2.0,0,0,1,0,0,0,w/d in unit,carport
1100,chico,house,900,3,1.0,1,1,1,0,0,0,w/d hookups,off-street parking
1400,chico,house,1144,4,2.0,1,1,1,0,0,0,w/d hookups,street parking
850,chico,house,600,2,1.0,1,1,1,0,0,0,w/d hookups,off-street parking
2100,chico,house,1560,3,2.0,0,1,1,0,0,0,w/d in unit,attached garage
700,chico,apartment,950,2,1.0,1,1,1,0,0,0,laundry on site,carport
2200,chico,house,1500,3,2.0,0,1,0,0,0,0,w/d hookups,attached garage
1200,chico,apartment,1000,2,1.0,1,1,0,0,0,0,w/d hookups,off-street parking
695,chico,apartment,1040,4,2.0,1,1,1,0,0,0,laundry on site,off-street parking
1700,chico,apartment,852,3,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
900,chico,apartment,875,3,1.0,1,1,0,0,0,0,w/d hookups,off-street parking
1395,chico,apartment,1000,2,1.0,1,1,0,0,0,0,laundry in bldg,carport
1700,chico,townhouse,1330,4,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
1050,chico,apartment,882,2,1.0,0,0,1,0,0,0,laundry on site,carport
1275,chico,duplex,1100,3,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1035,chico,apartment,872,2,1.0,0,0,1,0,0,0,laundry on site,off-street parking
2000,chico,house,1100,3,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1185,chico,apartment,776,1,1.0,1,1,0,0,0,0,w/d in unit,carport
895,chico,in-law,475,0,1.0,0,0,1,0,0,0,w/d in unit,off-street parking
1550,chico,house,1400,4,2.0,0,0,1,0,0,0,w/d hookups,na
1055,chico,apartment,880,2,1.0,0,0,1,0,0,0,laundry on site,off-street parking
750,chico,apartment,368,0,1.0,0,0,1,1,0,0,laundry on site,off-street parking
1100,chico,apartment,817,2,1.0,0,0,1,1,0,0,laundry on site,off-street parking
1150,chico,apartment,948,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1045,chico,apartment,817,2,1.0,1,1,1,0,0,0,laundry in bldg,na
1350,chico,apartment,1238,3,2.0,0,0,0,0,0,0,w/d in unit,carport
835,chico,apartment,540,1,1.0,0,0,1,0,0,0,laundry on site,off-street parking
1200,chico,house,1500,3,2.0,1,1,1,1,1,1,w/d in unit,attached garage
1365,chico,apartment,1007,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1755,chico,house,1196,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1850,chico,house,1300,3,1.0,0,0,0,0,1,0,w/d hookups,attached garage
1115,chico,apartment,860,2,1.0,0,0,1,0,0,0,laundry on site,off-street parking
2600,chico,house,1836,5,3.0,1,1,1,0,0,0,w/d in unit,off-street parking
2000,chico,house,1876,4,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
1150,chico,house,737,1,1.0,0,0,1,0,0,0,w/d in unit,attached garage
1250,chico,apartment,880,2,1.5,0,0,1,0,0,0,w/d in unit,off-street parking
1175,chico,apartment,860,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking
1045,chico,apartment,800,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking
2000,chico,townhouse,1775,3,3.0,0,0,0,0,0,0,w/d hookups,attached garage
1315,chico,apartment,1184,3,2.0,1,1,1,0,0,0,w/d in unit,carport
1060,chico,apartment,817,2,1.0,1,1,1,0,0,0,laundry in bldg,na
1870,chico,house,1778,3,2.0,1,1,0,0,0,0,w/d hookups,attached garage
1550,chico,house,1451,2,2.0,1,0,0,0,0,0,w/d in unit,attached garage
797,chico,apartment,500,1,1.0,1,0,0,0,0,0,no laundry on site,street parking
1950,chico,house,1300,3,2.0,0,0,1,0,0,0,w/d in unit,off-street parking
1550,chico,apartment,1124,3,1.5,0,0,1,0,0,0,w/d in unit,off-street parking
935,chico,apartment,388,1,1.0,0,0,1,0,0,1,laundry in bldg,off-street parking
1500,chico,manufactured,1650,2,2.0,0,0,1,0,0,0,w/d hookups,detached garage
1476,chico,apartment,1200,2,2.0,1,1,1,0,0,0,w/d in unit,carport
700,chico,house,1400,4,2.0,0,0,0,0,0,1,laundry in bldg,attached garage
700,chico,house,1400,4,2.0,0,0,0,0,0,1,laundry in bldg,attached garage
745,chico,duplex,600,1,1.0,0,0,0,0,0,0,no laundry on site,carport
1700,chico,house,1300,3,2.0,0,0,0,0,0,0,w/d hookups,attached garage
2200,chico,house,2200,3,2.5,1,1,0,0,0,1,w/d in unit,carport
1150,chico,apartment,900,2,1.0,1,1,0,1,0,0,laundry on site,off-street parking
1700,chico,apartment,859,3,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
1800,chico,townhouse,1531,4,2.0,1,0,1,1,0,0,w/d in unit,attached garage
945,chico,apartment,550,1,1.0,0,0,0,0,0,0,w/d in unit,off-street parking
795,chico,apartment,540,1,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1075,chico,apartment,905,2,1.0,0,0,0,0,0,0,laundry on site,off-street parking
795,chico,apartment,550,1,1.0,0,0,0,0,0,0,laundry on site,off-street parking
3900,chico,house,2069,5,2.0,0,0,1,0,0,0,w/d in unit,off-street parking
650,chico,apartment,410,0,1.0,0,0,0,0,0,0,laundry on site,off-street parking
585,chico,house,300,1,3.0,0,0,0,0,0,1,laundry on site,off-street parking
485,chico,house,144,1,3.0,0,0,0,0,0,1,laundry on site,off-street parking
2150,chico,house,1888,4,2.0,0,0,0,0,0,0,w/d hookups,attached garage
500,chico,apartment,280,0,1.0,0,0,0,0,0,0,no laundry on site,off-street parking
1040,chico,apartment,753,1,1.0,0,0,0,0,0,0,w/d in unit,carport
1,chico,house,1345,3,2.0,0,0,1,0,0,0,na,na
1395,chico,apartment,836,2,2.0,1,1,1,0,1,0,w/d in unit,off-street parking
227,chico,apartment,185,0,1.0,0,0,1,0,0,0,na,off-street parking
1400,chico,apartment,910,2,2.0,1,1,1,0,0,0,w/d in unit,street parking
1500,chico,house,1450,4,2.0,1,1,1,0,0,1,w/d in unit,attached garage
1135,chico,apartment,880,2,1.5,0,0,0,0,0,0,laundry on site,off-street parking
1000,chico,apartment,900,1,1.0,0,0,0,0,0,1,na,off-street parking
1540,chico,house,1476,2,2.0,0,0,0,0,0,0,w/d hookups,na
1055,chico,apartment,880,2,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1100,chico,apartment,999,2,2.0,1,1,1,0,0,0,w/d in unit,na
1100,chico,apartment,1000,3,1.0,0,0,1,0,0,0,w/d in unit,carport
1870,chico,house,1600,3,2.5,0,0,1,0,0,0,w/d in unit,detached garage
1200,chico,in-law,500,0,1.0,0,0,0,0,1,0,no laundry on site,street parking
975,chico,house,1400,3,2.0,1,1,0,0,0,0,w/d hookups,off-street parking
1250,chico,manufactured,1250,2,1.5,0,0,0,0,0,0,w/d in unit,off-street parking
2025,chico,apartment,1173,3,3.0,0,0,0,0,0,0,w/d in unit,off-street parking
2000,chico,apartment,1218,2,2.0,1,1,0,0,0,1,w/d in unit,off-street parking
1450,chico,apartment,1100,3,1.0,0,0,0,0,0,0,laundry on site,carport
1365,chico,apartment,1000,3,2.0,1,1,1,0,0,0,w/d in unit,na
895,chico,apartment,800,2,1.0,0,0,1,0,0,0,no laundry on site,street parking
1190,chico,apartment,1007,2,2.0,0,0,0,0,0,0,w/d in unit,carport
750,chico,cottage/cabin,500,2,1.0,1,0,1,0,0,0,no laundry on site,off-street parking
1290,chico,apartment,787,2,1.0,1,0,0,0,0,0,na,na
730,chico,apartment,600,1,1.0,1,0,0,0,0,0,laundry on site,off-street parking
2300,chico,apartment,1410,4,2.0,1,1,1,1,0,1,w/d in unit,off-street parking
1350,chico,apartment,952,2,2.0,1,1,1,0,0,0,w/d in unit,street parking
975,chico,house,700,2,1.0,1,1,0,0,0,0,w/d hookups,na
1525,chico,apartment,1250,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1150,chico,condo,766,2,1.0,1,1,0,0,0,0,laundry on site,carport
1900,chico,house,1800,4,2.0,0,0,1,0,0,0,w/d hookups,attached garage
1450,chico,apartment,1010,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
925,chico,apartment,715,2,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1600,chico,apartment,1540,3,2.0,1,1,1,0,0,0,na,na
900,chico,house,913,2,1.0,1,1,0,1,0,0,w/d in unit,attached garage
1250,chico,house,1100,2,1.0,0,0,0,0,0,0,w/d in unit,na
1365,chico,apartment,990,3,2.0,1,1,1,0,0,0,w/d in unit,na
3400,chico,house,2364,4,3.0,0,0,1,0,0,0,w/d hookups,attached garage
1100,chico,house,550,1,1.0,0,0,0,0,0,0,laundry in bldg,attached garage
1500,chico,manufactured,1250,2,1.5,0,0,0,0,0,1,w/d in unit,off-street parking
1475,chico,apartment,952,2,2.0,1,1,1,0,0,0,w/d in unit,street parking
1440,chico,apartment,1045,3,1.5,1,1,0,0,0,0,w/d in unit,off-street parking
2000,chico,house,1632,4,2.0,0,0,0,0,0,0,w/d hookups,attached garage
1600,chico,house,881,3,1.0,1,1,1,0,1,0,w/d hookups,attached garage
2700,chico,house,1500,4,3.0,0,0,1,0,0,0,w/d in unit,detached garage
1350,chico,condo,1000,2,2.0,0,0,0,0,0,1,no laundry on site,off-street parking
1800,chico,house,1650,3,2.0,1,1,0,0,0,0,w/d hookups,attached garage
950,chico,apartment,957,2,1.0,0,0,1,0,0,0,laundry on site,carport
1600,chico,house,1900,3,2.0,0,0,0,0,0,1,w/d in unit,attached garage
1750,chico,house,1604,3,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
1125,chico,apartment,351,1,1.0,1,1,0,1,0,1,na,na
978,chico,apartment,1242,4,2.0,0,0,0,0,0,0,w/d hookups,carport
750,chico,apartment,1000,2,1.0,1,1,0,1,0,1,laundry in bldg,off-street parking
2295,chico,house,1421,3,2.0,0,1,0,0,0,0,w/d in unit,attached garage
1900,chico,house,1692,4,3.0,1,1,1,0,0,0,w/d in unit,street parking
2700,chico,house,1800,3,2.5,1,1,0,1,0,0,w/d in unit,attached garage
550,chico,house,1338,4,1.5,1,1,1,0,0,1,laundry on site,detached garage
1500,chico,house,1900,2,2.0,1,1,0,0,0,0,laundry in bldg,off-street parking
620,chico,apartment,969,2,2.0,1,1,1,1,0,1,w/d in unit,detached garage
960,chico,apartment,605,1,1.0,0,0,1,0,0,0,laundry on site,carport
1350,chico,apartment,999,2,2.0,0,0,0,0,0,0,w/d in unit,carport
925,chico,apartment,605,1,1.0,0,0,0,0,0,0,laundry on site,off-street parking
905,chico,apartment,550,1,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1350,chico,apartment,1100,3,2.0,0,0,0,0,0,0,w/d in unit,carport
1500,chico,apartment,1010,2,2.0,1,1,1,0,0,0,w/d in unit,street parking
1500,chico,apartment,1010,2,2.0,1,1,1,0,0,0,w/d in unit,street parking
2600,chico,house,2500,3,2.0,1,1,0,0,0,0,w/d in unit,off-street parking
1532,chico,apartment,1115,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1320,chico,apartment,740,1,1.0,1,1,0,1,0,0,w/d in unit,carport
742,chico,apartment,860,2,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1640,chico,apartment,1249,3,2.0,1,1,0,0,0,0,w/d in unit,carport
2600,chico,house,1836,5,3.0,1,1,1,0,0,0,w/d in unit,off-street parking
1250,fresno / madera,apartment,1161,2,2.0,0,0,1,0,0,0,na,na
800,chico,in-law,1000,0,1.0,0,1,1,0,0,0,laundry on site,carport
1056,chico,apartment,950,2,1.0,0,0,1,0,0,0,laundry in bldg,na
1350,chico,apartment,30,1,1.0,1,0,1,0,0,0,w/d hookups,street parking
1500,chico,apartment,1100,3,1.0,1,1,0,0,0,0,w/d in unit,off-street parking
1000,chico,house,834,2,1.0,0,0,0,0,0,0,w/d hookups,detached garage
1650,chico,apartment,800,0,1.0,0,0,1,0,0,0,laundry on site,off-street parking
999,chico,house,1184,3,2.0,1,1,1,1,1,0,w/d in unit,attached garage
1850,chico,house,1450,2,2.0,0,0,0,0,0,0,laundry in bldg,off-street parking
790,chico,apartment,650,1,1.0,0,0,1,0,0,0,laundry on site,off-street parking
700,chico,apartment,45,3,2.5,0,0,0,0,0,0,w/d in unit,off-street parking
1095,chico,apartment,905,2,1.0,0,0,0,0,0,0,laundry on site,off-street parking
2000,chico,house,1464,3,2.0,0,0,1,0,0,0,w/d in unit,street parking
715,fresno / madera,apartment,500,2,2.0,1,1,1,1,0,0,w/d in unit,carport
705,chico,apartment,340,0,1.0,0,0,0,0,0,0,laundry on site,off-street parking
615,chico,apartment,340,0,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1750,chico,house,1126,3,2.0,0,1,1,0,0,0,w/d in unit,attached garage
950,chico,apartment,957,2,1.0,0,0,1,0,0,0,laundry on site,carport
2000,chico,house,1836,5,3.0,1,1,1,0,0,0,w/d in unit,detached garage
1800,chico,house,2225,3,2.0,0,0,1,0,0,0,w/d hookups,off-street parking
1000,chico,in-law,500,0,1.0,0,0,0,0,1,1,no laundry on site,street parking
750,fresno / madera,house,50,1,1.0,0,0,0,0,0,0,w/d hookups,street parking
1025,chico,apartment,640,1,1.0,0,0,1,0,0,0,w/d in unit,carport
1700,chico,apartment,1229,2,3.0,1,1,1,0,0,0,w/d in unit,off-street parking
0,fresno / madera,apartment,1277,3,2.0,1,1,1,0,0,0,laundry on site,na
1595,fresno / madera,house,1470,3,2.0,0,0,0,0,0,0,w/d hookups,attached garage
988,fresno / madera,apartment,965,2,1.0,1,1,1,0,0,0,na,na
685,fresno / madera,apartment,445,2,1.0,1,1,1,1,0,0,w/d in unit,carport
1810,fresno / madera,apartment,1343,2,2.5,0,0,0,0,0,0,w/d in unit,attached garage
1235,fresno / madera,house,1857,3,1.5,1,1,1,0,0,0,na,na
925,fresno / madera,house,1830,4,2.0,1,0,1,0,0,0,na,na
979,fresno / madera,apartment,889,2,2.0,1,1,1,0,0,0,w/d hookups,na
1449,fresno / madera,apartment,832,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
1549,fresno / madera,apartment,1033,2,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1000,fresno / madera,apartment,1200,2,2.0,1,1,1,0,0,0,na,na
1549,fresno / madera,apartment,1033,2,2.0,0,0,0,0,0,0,w/d in unit,carport
1200,fresno / madera,house,1350,3,2.0,1,1,1,0,0,0,na,na
1725,fresno / madera,apartment,1033,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1475,fresno / madera,townhouse,1292,2,1.5,1,1,1,0,0,0,w/d in unit,carport
990,fresno / madera,apartment,634,1,1.0,1,1,1,0,0,0,laundry in bldg,detached garage
0,fresno / madera,apartment,675,1,1.0,1,1,1,0,0,0,laundry on site,carport
1320,fresno / madera,apartment,1102,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage
1250,fresno / madera,house,1350,3,2.0,1,1,1,0,0,0,na,na
1049,fresno / madera,apartment,889,2,2.0,1,1,1,0,0,0,w/d hookups,na
999,fresno / madera,apartment,889,2,2.0,1,1,1,0,0,0,w/d hookups,na
0,fresno / madera,apartment,675,1,1.0,1,1,1,0,0,0,laundry on site,carport
0,fresno / madera,apartment,675,1,1.0,1,1,1,0,0,0,laundry on site,carport
1400,fresno / madera,house,1500,3,2.0,0,0,1,0,0,0,w/d in unit,off-street parking
1275,fresno / madera,house,2363,5,2.0,1,1,1,0,0,0,na,na
1349,fresno / madera,apartment,1050,3,2.0,1,1,1,0,0,0,w/d hookups,na
849,fresno / madera,apartment,620,1,1.0,1,1,1,0,0,0,w/d hookups,na
897,fresno / madera,apartment,1015,3,0.0,1,1,1,0,0,0,na,na
785,fresno / madera,apartment,902,2,0.0,1,1,1,0,0,0,na,na
663,fresno / madera,apartment,700,1,1.0,1,1,1,0,0,0,na,na
733,fresno / madera,apartment,840,2,1.0,1,1,0,1,0,0,w/d in unit,carport
1825,fresno / madera,apartment,1315,3,2.0,1,1,1,0,0,0,w/d in unit,carport
890,fresno / madera,apartment,990,2,1.0,1,1,1,0,0,0,laundry on site,carport
870,fresno / madera,apartment,967,2,1.0,1,1,1,0,0,0,laundry on site,carport
1895,fresno / madera,apartment,1376,3,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1425,fresno / madera,apartment,1136,3,2.0,1,1,1,1,0,0,w/d hookups,attached garage
2137,fresno / madera,apartment,1403,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1350,fresno / madera,house,1200,3,2.0,1,1,1,0,0,0,na,na
1649,fresno / madera,apartment,932,1,1.0,1,1,1,0,0,0,w/d in unit,detached garage
1670,fresno / madera,apartment,1151,3,2.0,1,1,1,0,0,0,w/d in unit,detached garage
2250,fresno / madera,house,2245,4,3.0,0,0,0,0,0,0,laundry in bldg,attached garage
2150,fresno / madera,apartment,1721,3,3.0,1,1,0,1,1,0,w/d in unit,attached garage
950,fresno / madera,apartment,1100,2,2.0,1,1,1,0,0,0,na,na
2150,fresno / madera,house,1928,4,3.0,0,0,0,0,0,0,laundry in bldg,attached garage
1795,fresno / madera,house,2050,5,3.0,0,0,0,0,0,0,w/d hookups,na
1400,fresno / madera,apartment,1162,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1195,fresno / madera,townhouse,1000,2,2.0,1,1,1,0,0,0,na,na
1640,fresno / madera,apartment,1151,3,2.0,1,1,1,0,0,0,w/d in unit,carport
1500,fresno / madera,house,1777,4,2.0,0,0,1,0,0,0,w/d hookups,attached garage
1425,fresno / madera,apartment,1136,3,2.0,1,1,1,1,0,0,w/d hookups,attached garage
1399,fresno / madera,apartment,960,2,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1200,fresno / madera,house,1100,2,2.0,1,1,1,0,0,0,na,na
1365,fresno / madera,apartment,918,2,1.0,1,1,0,0,0,0,w/d in unit,carport
1310,fresno / madera,apartment,730,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1369,fresno / madera,apartment,1038,2,1.0,1,1,0,0,0,0,laundry in bldg,na
1319,fresno / madera,apartment,1060,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1620,fresno / madera,apartment,1151,3,2.0,0,0,0,0,0,0,w/d in unit,carport
0,fresno / madera,apartment,800,2,1.0,1,1,1,0,0,0,laundry on site,carport
1334,fresno / madera,apartment,730,1,1.0,0,0,0,0,0,0,w/d in unit,carport
0,fresno / madera,apartment,675,1,1.0,1,1,1,0,0,0,laundry on site,carport
2054,fresno / madera,apartment,1557,3,2.5,1,1,0,1,1,0,w/d in unit,attached garage
1505,fresno / madera,apartment,960,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1245,fresno / madera,apartment,965,2,1.0,0,0,1,0,0,0,w/d in unit,carport
1425,fresno / madera,apartment,759,1,1.0,1,1,1,0,0,0,w/d in unit,na
1405,fresno / madera,apartment,759,1,1.0,1,1,1,0,0,0,w/d in unit,na
1405,fresno / madera,apartment,759,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1825,fresno / madera,apartment,1326,3,2.0,1,1,1,0,0,0,na,na
1779,fresno / madera,apartment,1359,2,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1395,fresno / madera,apartment,759,1,1.0,1,1,1,0,0,0,w/d in unit,na
1525,fresno / madera,townhouse,1264,2,1.5,1,1,1,0,0,0,w/d in unit,attached garage
1395,fresno / madera,house,1735,3,2.0,0,0,0,0,0,0,w/d hookups,attached garage
1825,fresno / madera,apartment,1355,2,2.5,0,0,0,0,0,0,w/d in unit,attached garage
1400,fresno / madera,house,1350,3,2.0,0,0,0,0,0,0,na,attached garage
1375,fresno / madera,house,1296,4,2.0,0,0,1,0,0,0,laundry in bldg,attached garage
1521,fresno / madera,apartment,1214,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1533,fresno / madera,apartment,846,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
1625,fresno / madera,apartment,1180,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1655,fresno / madera,apartment,931,1,1.0,1,1,1,0,0,0,w/d in unit,detached garage
1430,fresno / madera,apartment,960,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1504,fresno / madera,apartment,1111,2,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1476,fresno / madera,apartment,1235,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
